Course Title,Rating
Foundations for Interviewing with Confidence,4.5
Foundations of AR,2.3
Foundations of Advanced Wireless Communication,0.0
Foundations of Business Intelligence,4.7
Foundations of Business Strategy,4.8
Foundations of Career Navigating and Coaching,4.7
Foundations of Computer Science,4.6
Foundations of Cybersecurity,4.9
Foundations of Data Science,4.7
Foundations of Data Science: K-Means Clustering in Python,4.6
Foundations of Data Structures and Algorithms Specialization,4.7
Foundations of Digital Marketing and E-commerce,4.8
"Foundations of Diversity, Equity, and Inclusion",0.0
Foundations of Global Health Specialization,4.8
Foundations of Health Equity Research,4.8
Foundations of Healthcare Systems Engineering,4.7
Foundations of Hotel Budgeting and Forecasting,0.0
Foundations of Information Systems for Business,4.7
Foundations of International Psychiatry,4.6
Foundations of Management Specialization,4.7
Foundations of Marketing Analytics Specialization,4.3
Foundations of Positive Psychology  Specialization,4.8
Foundations of Project Management,4.9
Foundations of Public Health Practice Specialization,4.8
Foundations of Public Health Practice: Behaviour & Behaviour Change,4.7
Foundations of Public Health Practice: Health Protection,4.9
Foundations of Public Health Practice: The Public Health Approach,4.8
Foundations of Public Health Practice: The Public Health Toolkit ,4.5
Foundations of Quantum Mechanics,4.4
Foundations of Red Hat Cloud-native Development,4.7
Foundations of Retail Media,0.0
Foundations of Secure IoT Architecture,0.0
Foundations of Sensory Science Specialization,4.7
Foundations of Software Testing and Validation,4.6
"Foundations of Sports Analytics: Data, Representation, and Models in Sports",4.4
Foundations of Strategy,4.8
Foundations of Teaching for Learning Capstone: The Reflective Practitioner,4.3
Foundations of Teaching for Learning: Being a Professional,4.8
Foundations of Teaching for Learning: Being a Teacher,4.6
Foundations of Teaching for Learning: Curriculum,4.6
Foundations of Teaching for Learning: Developing Relationships,4.9
Foundations of Teaching for Learning: Introduction,4.6
Foundations of Teaching for Learning: Introduction to Student Assessment,4.8
Foundations of Teaching for Learning: Learners and Learning,4.6
Foundations of Teaching for Learning: Planning for Teaching and Learning,4.8
Foundations of Telehealth,4.6
Foundations of User Experience (UX) Design,4.8
Foundations of Virtual Instruction ,4.5
Foundations of strategic business analytics,4.4
"Foundations: Data, Data, Everywhere",4.8
Fractal Data Science  Professional Certificate,4.4
Fraud Detection on Financial Transactions with Machine Learning on Google Cloud,3.8
Free Will and Neuroscience,0.0
From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories,4.7
From Climate Science to Action,4.7
From Excel to Power BI,4.4
From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement,4.8
From Likes to Leads: Interact with Customers Online,4.8
From the Big Bang to Dark Energy,4.8
Front-End Developer Capstone ,4.5
Frontend Development using React,4.4
Frontend Development using React  Specialization,3.2
Frontend for Java Full Stack Development,4.4
Frontiers in Dentistry,4.9
Frontières en tous genres,4.4
Frozen in the Ice: Exploring the Arctic,4.8
Full Stack Cloud Development Capstone Project,4.3
Full Stack Software Developer Assessment,4.7
Full Stack Web Development en Español Specialization,4.2
Funciones algebraicas y trascendentes ,4.6
Functional Programming Principles in Scala,4.8
Functional Programming Principles in Scala (Scala 2 version),4.8
Functional Programming in Scala Specialization,4.7
"Functions, Methods, and Interfaces in Go",4.6
Fundamental Human Physiology in Sports Medicine,3.5
Fundamental Neural Pathways For Movement,0.0
Fundamental Neuroscience for Neuroimaging,4.7
Fundamental Privacy Acts and Laws,4.5
Fundamental Skills in Bioinformatics,4.6
Fundamental Skills in Engineering Design,4.7
Fundamental Sports related Musculoskeletal Anatomy,4.5
Fundamentals for Implementing a Hypertension Program,4.9
Fundamentals of Accounting  Specialization,4.6
Fundamentals of Accounting and Reporting,4.6
Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,4.6
Fundamentals of Big Data,4.5
Fundamentals of Business Analysis ,4.5
"Fundamentals of Business Finance, with Goldman Sachs 10,000 Women",4.7
Fundamentals of Cloud Computing,4.3
Fundamentals of Computer Network Security Specialization,4.0
Fundamentals of Computing Specialization,4.8
Fundamentals of Credit Analysis ,0.0
Fundamentals of Data Governance,0.0
Fundamentals of Data Warehousing,3.9
Fundamentals of Database Systems,4.3
Fundamentals of Digital Image and Video Processing,4.6
Fundamentals of Diversity,4.3
Fundamentals of Engineering Exam Review,4.7
Fundamentals of Equities,4.4
Fundamentals of Finance,3.9
Fundamentals of Flight mechanics Specialization,4.8
Fundamentals of Fluid Power,4.8
Fundamentals of Fluid-Solid Interactions,4.8
Fundamentals of GIS,4.8
Fundamentals of Global Energy Business,4.6
Fundamentals of Good Clinical Practice: Prep and Personnel,0.0
Fundamentals of Good Clinical Practice: Recruitment & Trial,0.0
Fundamentals of Graphic Design,4.8
Fundamentals of Immunology Specialization,4.8
Fundamentals of Immunology: Death by Friendly Fire,4.8
Fundamentals of Immunology: Dueling with the Dark Side,4.8
Fundamentals of Immunology: Innate Immunity and B-Cell Function,4.7
Fundamentals of Immunology: T Cells and Signaling,4.8
Fundamentals of International Business,4.4
Fundamentals of Investing,4.4
Fundamentals of Java Programming,4.3
Fundamentals of Kubernetes Deployment,4.3
Fundamentals of Machine Learning for Healthcare,4.8
Fundamentals of Machine Learning in Finance,3.8
Fundamentals of Macroscopic and Microscopic Thermodynamics,4.3
Fundamentals of Materials Science,4.6
Fundamentals of Music Theory,4.5
Fundamentals of Network Communication,4.6
Fundamentals of Project Planning and Management,4.7
Fundamentals of Quantitative Modeling,4.6
Fundamentals of Red Hat Enterprise Linux,4.8
Fundamentals of Red Hat Enterprise Linux 9,0.0
Fundamentals of Rehearsing Music Ensembles,4.8
Fundamentals of Reinforcement Learning,4.8
Fundamentals of Scalable Data Science,4.3
Fundamentals of Semiconductor Characterization,0.0
Fundamentals of Software Architecture for Big Data,3.3
Fundamentals of Speechwriting,0.0
Fundamentals of Technology Sales,4.7
Fundamentals of Visualization with Tableau,4.5
Fundamentals of Web Development,0.0
Fundamentals of entrepreneurship in the family business,0.0
Fundamentals of financial and management accounting,4.7
Fundamentals of particle accelerator technology  (NPAP MOOC),4.6
Fundamentals of waves and vibrations,4.6
Fundamentos Estratégicos Empresariales Specialization,4.6
Fundamentos de Derecho Mercantil Internacional,0.0
Fundamentos de Excel para Negocios,4.8
Fundamentos de Finanzas Empresariales ,4.9
Fundamentos de Inteligência Artificial para Finanças,0.0
Fundamentos de UX y de los requisitos de software Specialization,0.0
Fundamentos de la Ingeniería de Requisitos,0.0
Fundamentos de la Psicología Specialization,4.6
Fundamentos de la ciberseguridad,4.9
Fundamentos de la escritura,4.7
Fundamentos de la escritura académica,4.7
Fundamentos de la gestión de proyectos,4.9
Fundamentos de la gestión del talento humano,4.8
Fundamentos del Emprendimiento: Pensamiento y Acción,4.7
Fundamentos del marketing digital y comercio electrónico,4.9
Fundamentos do Google para o Ensino,4.7
Fundamentos do Suporte Técnico,4.9
Fundamentos do design da experiência do usuário (UX),4.9
Fundamentos do gerenciamento de projetos,4.9
"Fundamentos: dados, dados, em todos os lugares",4.9
Fundraising and Development Foundations,4.7
Fundraising and Development Specialization,4.6
Future Ready Company Specialization,4.9
Futures Thinking,0.0
Futures Thinking Specialization,4.8
Física: Dimensión y Movimiento,4.5
"Física: Vectores, Trabajo y Energía",4.2
GIS Data Acquisition and Map Design,4.9
"GIS Data Formats, Design and Quality",4.8
"GIS, Mapping, and Spatial Analysis Capstone",4.9
"GIS, Mapping, and Spatial Analysis Specialization",4.9
GPT Vision: Seeing the World through Generative AI,4.5
GPU Programming Specialization,0.0
"Gabriel García Márquez entre el poder, la historia y el amor",4.8
Game Design Document: Define the Art & Concepts,4.7
Game Design and Development 1: 2D Shooter,4.7
Game Design and Development 3: 3D Shooter,4.7
Game Design and Development with Unity 2020 Specialization,4.7
Game Design: Art and Concepts Specialization,4.7
Game Theory,4.6
Game Theory II: Advanced Applications,4.7
Game Theory with Python,4.2
Game-Theoretic Solution Concept with Spreadsheets,4.6
Games without Chance: Combinatorial Game Theory ,4.3
Gamification,4.8
Gamification Learning with Genially,4.7
Gathering and Developing the News,4.7
GenAI for Everyone,4.1
Gender Analytics for Innovation,4.8
Gender Analytics: Gender Equity through Inclusive Design Specialization,4.9
Gender Equality,4.4
Gender Foundations in Health Data: A Data for Health Course,0.0
Gender and Sexuality: Diversity and Inclusion in the Workplace,4.7
"Gender, Family, and Social Change in Contemporary South Korea",4.8
General Chemistry: Concept Development and Application,4.7
Generalized Linear Models and Nonparametric Regression,4.3
Generative AI Essentials: Overview and Impact,4.7
Generative AI Fundamentals Specialization,4.7
Generative AI Primer,4.7
Generative AI Teach-Out,0.0
Generative AI for Data Scientists Specialization,4.8
Generative AI for Everyone,4.9
Generative AI for Leaders,4.7
Generative AI for Software Developers Specialization,5.0
Generative AI in Education,0.0
Generative AI with Large Language Models,4.8
Generative AI with Vertex AI: Getting Started,0.0
Generative AI with Vertex AI: Prompt Design,0.0
Generative AI: Business Transformation and Career Growth,0.0
Generative AI: Foundation Models and Platforms,4.8
"Generative AI: Impact, Considerations, and Ethical Issues",4.7
Generative AI: Introduction and Applications,4.7
Generative AI: Prompt Engineering Basics,4.8
Generative AI: Elevate your Software Development Career,0.0
Generative Adversarial Networks (GANs) Specialization,4.7
Generative Deep Learning with TensorFlow,4.9
Generative Design for Additive Manufacturing,4.8
Generative Design for Industrial Applications,4.8
Generative Design for Part Consolidation,4.9
Generative Design for Performance and Weight Reduction,4.8
Generative Pre-trained Transformers (GPT),4.4
Genetic Epidemiology Foundations,4.5
Genetics and Society: A Course for Educators,4.7
Genome Sequencing (Bioinformatics II),4.6
Genomic Data Science Specialization,4.4
Genomic Data Science and Clustering (Bioinformatics V),4.2
Genomics for Law,4.8
Genomics: Decoding the Universal Language of Life,4.6
"Genre : quels enjeux ? Violences, globalisation, biomédecine, sexualités.",4.8
Geodesign: Change Your World,4.7
Geographic Information Systems  (GIS) Specialization,4.8
Geographical Information Systems - Part 1,3.6
Geographical Information Systems - Part 2,0.0
Geometría Analítica Preuniversitaria,4.2
Geopolítica e seus Movimentos Interculturais,0.0
Geopolítica y gobernanza global: riesgos y oportunidades,4.8
Gestion de projet de Google  Professional Certificate,4.6
Gestion et Politique de l'eau ,4.6
Gestión Empresarial Exitosa para Pymes,4.8
Gestión con enfoque en riesgos en proyectos de desarrollo,4.9
Gestión de Proyectos,4.8
Gestión de Proyectos Specialization,4.8
Gestión de Proyectos de Google Professional Certificate,4.9
"Gestión de la Diversidad, Equidad, Inclusión y Pertenencia",0.0
Gestión de la comunicación interna en las organizaciones,4.8
Gestión de las empresas de alimentación y bebidas,4.8
Gestión de organizaciones efectivas,4.7
Gestión de redes sociales,4.9
Gestión del estrés y Mindfulness,0.0
Gestión del talento humano,4.8
Gestión estratégica de Escuelas en Contextos Rurales,4.8
Gestión integral del riesgo de desastres,4.8
Gestão de Operações,4.8
Gestão para a Aprendizagem: Módulo Gestão Estratégica,4.6
Get Interactive: Practical Teaching with Technology,4.8
Get Organized: How to be a Together Teacher,4.7
Get Started with Facebook Business Manager ,0.0
Get Started with Facebook Messenger for a Business  ,0.0
Get Started with Figma,4.2
Get Started with Generative AI Studio,0.0
Get Started with Python,4.8
Get started with Instagram for Business,0.0
Get started with Upwork,4.3
GetVirtual: How to Launch Your Online Business,0.0
Getting Started With Music Theory,4.5
Getting Started in Microsoft SharePoint ,4.0
Getting Started on Mainframe with z/OS Commands and Panels,4.7
Getting Started with Automation 360,4.4
Getting Started with Azure,4.4
Getting Started with Chef Cookbooks,0.0
Getting Started with Cloud Data Fusion,0.0
Getting Started with Cloud Shell and gcloud,4.6
Getting Started with CyberGIS,4.1
Getting Started with Data Analytics on AWS,4.5
Getting Started with Data Visualization in R,4.7
Getting Started with Data Warehousing and BI Analytics,4.4
Getting Started with Elasticsearch on Google Cloud,0.0
Getting Started with Essay Writing,4.7
Getting Started with Eventbrite,0.0
Getting Started with Front-End and Web Development,4.4
Getting Started with Generative AI API Specialization,3.6
Getting Started with Git and GitHub,4.6
Getting Started with Go,4.6
Getting Started with Google Kubernetes Engine,4.5
Getting Started with Google Kubernetes Engine - Español,4.6
Getting Started with Google Kubernetes Engine - 日本語版,4.1
Getting Started with Google Workspace en Español Specialization,4.6
Getting Started with IPv6,0.0
Getting Started with Junos Operating System,4.8
